#VALUE!,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory usage [GB],Memory capacity provisioned [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],Label,Memory usage [KB],,,
1376531466,4,11703.99824,58.5199912,0.5,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376532366,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376533266,4,11703.99824,64.37199032,0.55,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376534166,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376535066,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,1.0666666667,0,1,0,0,,,1
1376535966,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376536866,4,11703.99824,58.5199912,0.5,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376537766,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376538666,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376539567,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376540466,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6666666667,0,0.9333333333,0,0,,,1
1376541366,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376542267,4,11703.99824,72.1746558133,0.6166666667,0.223696,67108864,0,0.6666666667,0,1,0,223696,,,1
1376543167,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376544067,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1376544967,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376545867,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376546767,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1.0666666667,0,1,0,0,,,1
1376547667,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376548567,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376549467,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.6666666667,0,0.9333333333,0,0,,,1
1376550367,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376551268,4,11703.99824,62.4213239467,0.5333333333,0,67108864,8.4666666667,3.5333333333,0.0666666667,1.0666666667,0,0,,,1
1376552168,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376553068,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,0.9333333333,0,0,,,1
1376553968,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376554868,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376555768,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.8,0,1,0,0,,,1
1376556668,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1.0666666667,0,0,,,1
1376557568,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,1.0666666667,0,1,0,0,,,1
1376558468,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.5333333333,0,0.9333333333,0,0,,,1
1376559368,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376560268,4,11703.99824,70.22398944,0.6,0.1342176,67108864,0,0.6666666667,0,1.0666666667,0,134217.6,,,1
1376561168,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376562068,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376562968,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6,0,1,0,0,,,1
1376563869,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376564769,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376565669,4,11703.99824,81.92798768,0.7,0,67108864,0,0.4666666667,0,1,0,0,,,1
1376566569,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376567469,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376568369,4,11703.99824,62.4213239467,0.5333333333,0.0894784,67108864,0,0.3333333333,0,1,0,89478.4,,,1
1376569269,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376570169,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376571069,4,11703.99824,64.37199032,0.55,0,67108864,0,0.4,0,1,0,0,,,1
1376571969,4,11703.99824,58.5199912,0.5,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376572869,4,11703.99824,60.4706575733,0.5166666667,0.1342176,67108864,0,0.6666666667,0,1,0,134217.6,,,1
1376573769,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376574669,4,11703.99824,64.37199032,0.55,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376575569,4,11703.99824,78.0266549333,0.6666666667,0.1342176,67108864,0,2.4,0,1,0,134217.6,,,1
1376576469,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.0666666667,0,1.0666666667,0,0,,,1
1376577369,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376578270,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376579170,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376580070,4,11703.99824,72.1746558133,0.6166666667,0.0447392,67108864,0,0.3333333333,0,1,0,44739.2,,,1
1376580970,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376581870,4,11703.99824,70.22398944,0.6,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376582770,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376583670,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376584570,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.4666666667,0,1,0,0,,,1
1376585470,4,11703.99824,81.92798768,0.7,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376586370,4,11703.99824,76.07598856,0.65,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376587270,4,11703.99824,83.8786540533,0.7166666667,0.1342176,67108864,0,0.6,0,1,0,134217.6,,,1
1376588171,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376589071,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376589970,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376590870,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376591771,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376592671,4,11703.99824,70.22398944,0.6,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376593571,4,11703.99824,64.37199032,0.55,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376594471,4,11703.99824,120.9413151467,1.0333333333,0,67108864,131.3333333333,29.9333333333,0,1,1,0,,,1
1376595371,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.1333333333,0,1.0666666667,0,0,,,1
1376596271,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1376597171,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1376598071,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376598971,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376599871,4,11703.99824,83.8786540533,0.7166666667,0.1789568,67108864,0,0.6,0,1,0,178956.8,,,1
1376600771,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376601672,4,11703.99824,64.37199032,0.55,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376602572,4,11703.99824,58.5199912,0.5,0,67108864,0,1.2666666667,0,1.0666666667,0,0,,,1
1376603472,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376604372,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1.6666666667,0,1,0,0,,,1
1376605272,4,11703.99824,64.37199032,0.55,0.1342176,67108864,0,0.6666666667,0.0666666667,1,0,134217.6,,,1
1376606172,4,11703.99824,58.5199912,0.5,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376607072,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376607972,4,11703.99824,58.5199912,0.5,0.5368704,67108864,0,0.6,0,1,0,536870.4,,,1
1376608872,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376609772,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376610672,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376611572,4,11703.99824,64.37199032,0.55,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376612472,4,11703.99824,64.37199032,0.55,0,67108864,0,0.4666666667,0,1,0,0,,,1
1376613372,4,11703.99824,81.92798768,0.7,0,67108864,0,0.4666666667,0,1,0,0,,,1
1376614272,4,11703.99824,64.37199032,0.55,0.4026528,67108864,0,0.5333333333,0,1,0,402652.8,,,1
1376615172,4,11703.99824,68.2733230667,0.5833333333,0.1342176,67108864,0,0.5333333333,0,1,0,134217.6,,,1
1376616072,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6,0,1,0,0,,,1
1376616973,4,11703.99824,64.37199032,0.55,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376617873,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6,0,1,0,0,,,1
1376618773,4,11703.99824,76.07598856,0.65,0,67108864,0,0.4666666667,0,1,0,0,,,1
1376619673,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376620573,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.6,0,1,0,0,,,1
1376621473,4,11703.99824,70.22398944,0.6,0,67108864,0,0.4666666667,0,1,0,0,,,1
1376622373,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376623273,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.6,0,1,0,0,,,1
1376624173,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.8666666667,0,1.0666666667,0,0,,,1
1376625073,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6,0,1,0,0,,,1
1376625973,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376626873,4,11703.99824,76.07598856,0.65,0,67108864,0,0.4666666667,0,1,0,0,,,1
1376627773,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6,0,1,0,0,,,1
1376628673,4,11703.99824,115.0893160267,0.9833333333,0.0894784,67108864,131.3333333333,21.4666666667,0,1.4,0,89478.4,,,1
1376629573,4,11703.99824,81.92798768,0.7,0,67108864,0,1.2,0,1,0,0,,,1
1376630474,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6,0,1,0,0,,,1
1376631374,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6,0,1,0,0,,,1
1376632274,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.4666666667,0,1,0,0,,,1
1376633174,4,11703.99824,81.92798768,0.7,0,67108864,0,0.8666666667,0,1,0,0,,,1
1376634074,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1,0,1.0666666667,0,0,,,1
1376634974,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376635874,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376636774,4,11703.99824,70.22398944,0.6,0,67108864,0,0.4,0,1,0,0,,,1
1376637674,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376638574,4,11703.99824,64.37199032,0.55,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376639474,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.4,0,1,0,0,,,1
1376640374,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376641275,4,11703.99824,64.37199032,0.55,0,67108864,0,0.4666666667,0,1,0,0,,,1
1376642175,4,11703.99824,58.5199912,0.5,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376643075,4,11703.99824,58.5199912,0.5,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376643975,4,11703.99824,60.6099908857,0.5178571429,0,67108864,0,1.2857142857,0,1,0,0,,,1
1376644875,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376645775,4,11703.99824,62.6999905714,0.5357142857,0.1438045714,67108864,0,0.2857142857,0,1,0,143804.571428571,,,1
1376646675,4,11703.99824,64.37199032,0.55,0,67108864,0,0.4,0,1,0,0,,,1
1376647575,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,1.0666666667,0,1.0666666667,0,0,,,1
1376648475,4,11703.99824,64.37199032,0.55,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376649375,4,11703.99824,64.37199032,0.55,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376650276,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376651176,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376652076,4,11703.99824,66.8799899429,0.5714285714,0,67108864,0,0.5714285714,0,1,0,0,,,1
1376652976,4,11703.99824,70.22398944,0.6,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376653876,4,11703.99824,74.1253221867,0.6333333333,0.1342176,67108864,0,0.8,0,1.0666666667,0,134217.6,,,1
1376654776,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.4666666667,0,1,0,0,,,1
1376655676,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376656576,4,11703.99824,76.07598856,0.65,0,67108864,0,0.4666666667,0,1,0,0,,,1
1376657476,4,11703.99824,70.22398944,0.6,0,67108864,0,0.7333333333,0,1,0,0,,,1
1376658376,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376659276,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376660176,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376661076,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.7333333333,0,1,0,0,,,1
1376661976,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.8666666667,0,1,0,0,,,1
1376662876,4,11703.99824,64.37199032,0.55,0,67108864,0,0.8666666667,0,1,0,0,,,1
1376663777,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376664677,4,11703.99824,68.2733230667,0.5833333333,0.5368704,67108864,0,1.2666666667,0,1.0666666667,0,536870.4,,,1
1376665577,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,14.3333333333,0,1,0,0,,,1
1376666477,4,11703.99824,66.3226566933,0.5666666667,0.1789568,67108864,0,0.7333333333,0,1,0,178956.8,,,1
1376667377,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376668277,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376669177,4,11703.99824,68.2733230667,0.5833333333,0.0894784,67108864,0,0.6666666667,0,1,0,89478.4,,,1
1376670077,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376670977,4,11703.99824,68.2733230667,0.5833333333,0,67108864,8.4666666667,3.4,0,1.0666666667,0,0,,,1
1376671878,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376672778,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376673678,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376674578,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376675478,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376676378,4,11703.99824,64.37199032,0.55,0,67108864,0,1.1333333333,0,1.0666666667,0,0,,,1
1376677278,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376678178,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376679078,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376679979,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1376680879,4,11703.99824,81.92798768,0.7,0,67108864,131.3333333333,13.8666666667,0,1,0,0,,,1
1376681779,4,11703.99824,66.3226566933,0.5666666667,0.1342176,67108864,0,0.7333333333,0,1,0,134217.6,,,1
1376682679,4,11703.99824,136.5466461333,1.1666666667,0.2684352,67108864,131.3333333333,21.6666666667,0,1.4,1,268435.2,,,1
1376683579,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.8,0,1.0666666667,0,0,,,1
1376684479,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376685379,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376686279,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376687179,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376688079,4,11703.99824,70.22398944,0.6,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376688979,4,11703.99824,64.37199032,0.55,0,67108864,0,0.3333333333,0,1,0,0,,,1
1376689879,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6,0,1,0,0,,,1
1376690779,4,11703.99824,76.07598856,0.65,0,67108864,0,1.6,0,0.9333333333,0,0,,,1
1376691679,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,0.9333333333,0.1333333333,1,0,0,,,1
1376692579,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376693480,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376694380,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376695280,4,11703.99824,66.3226566933,0.5666666667,0.0447392,67108864,0,0.6666666667,0,1,0,44739.2,,,1
1376696180,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1.1333333333,0,1.0666666667,0,0,,,1
1376697080,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376697980,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6,0,0.9333333333,0,0,,,1
1376698880,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1.2666666667,0,1,0,0,,,1
1376699780,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376700680,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.7333333333,0,1,0,0,,,1
1376701581,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1,0,1.0666666667,0,0,,,1
1376702481,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376703381,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1376704281,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376705181,4,11703.99824,58.5199912,0.5,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376706081,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376706981,4,11703.99824,58.5199912,0.5,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376707881,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376708781,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376709681,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376710581,4,11703.99824,58.5199912,0.5,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376711481,4,11703.99824,81.92798768,0.7,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376712382,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.8,0,1,0,0,,,1
1376713282,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376714182,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6,0,1,0,0,,,1
1376715082,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376715982,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376716882,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.4666666667,0,1,0,0,,,1
1376717782,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376718682,4,11703.99824,70.22398944,0.6,0.2684352,67108864,0,0.6666666667,0,1,0,268435.2,,,1
1376719582,4,11703.99824,70.22398944,0.6,0,67108864,0,0.8,0,1,0,0,,,1
1376720482,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1,0,1,0,0,,,1
1376721382,4,11703.99824,70.22398944,0.6,0,67108864,0,1.1333333333,0,1.0666666667,0,0,,,1
1376722282,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376723182,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376724082,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376724982,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376725882,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376726782,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6,0,1,0,0,,,1
1376727682,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376728583,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376729483,4,11703.99824,81.92798768,0.7,1.1632192,67108864,0,2.7333333333,0,1,0,1163219.2,,,1
1376730383,4,11703.99824,79.9773213067,0.6833333333,0,67108864,8.5333333333,3.6,0,1.0666666667,0,0,,,1
1376731283,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376732183,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6,0,1,0,0,,,1
1376733083,4,11703.99824,76.07598856,0.65,0,67108864,0,1.2,0,1.0666666667,0,0,,,1
1376733983,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376734883,4,11703.99824,64.37199032,0.55,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376735784,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376736684,4,11703.99824,70.22398944,0.6,0,67108864,0,1.8,0,1.0666666667,0,0,,,1
1376737584,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376738484,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376739384,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6,0,1,0,0,,,1
1376740284,4,11703.99824,58.5199912,0.5,0.2684352,67108864,0,0.5333333333,0,1,0,268435.2,,,1
1376741184,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.4666666667,0,1,0,0,,,1
1376742084,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6,0,1,0,0,,,1
1376742984,4,11703.99824,58.5199912,0.5,0,67108864,0,0.6,0,1,0,0,,,1
1376743885,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1376744785,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376745685,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.6,0,1,0,0,,,1
1376746585,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6,0,1,0,0,,,1
1376747485,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6,0,1,0,0,,,1
1376748385,4,11703.99824,76.07598856,0.65,0,67108864,0.0666666667,0.8,0,1,0,0,,,1
1376749285,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1376750185,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6,0,1,0,0,,,1
1376751085,4,11703.99824,70.22398944,0.6,0,67108864,0,0.4666666667,0,1,0,0,,,1
1376751985,4,11703.99824,72.1746558133,0.6166666667,0.1342176,67108864,0,0.6,0,1,0,134217.6,,,1
1376752886,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.7333333333,0,1,0,0,,,1
1376753785,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.4666666667,0,1,0,0,,,1
1376754685,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1376755585,4,11703.99824,70.22398944,0.6,0,67108864,0,0.4666666667,0,1,0,0,,,1
